Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category,Context
0933ccdeda0b92beefae80bfbee164a84c328197d20fb8f49791e817433b8254,2017-05,City of London Police,City of London Police,-0.096561,51.514513,On or near Cheapside,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
402a4b68dc089af7a49f476007e27e20a3cae3cf1e36be150822281bee6a47eb,2017-05,City of London Police,City of London Police,-0.087760,51.517149,On or near London Wall,E01032739,City of London 001F,Other theft,Under investigation,
6f16b46d62d6fb5ecb7505d29c13cc16a32612348243c402d0630e0fc5266882,2017-05,City of London Police,City of London Police,-0.091823,51.514418,On or near Ironmonger Lane,E01032739,City of London 001F,Other theft,Under investigation,
7e846f29b791794356d7d963697a65f94e1c23362d8b2b7c9123ff0c7de78b80,2017-05,City of London Police,City of London Police,-0.081620,51.516814,On or near Alderman'S Walk,E01032739,City of London 001F,Other theft,Under investigation,
2e2ac3b0997942efbc27554611aa124cfbc331a32a55c5dda2749f9b08ac39d5,2017-05,City of London Police,City of London Police,-0.083755,51.514358,On or near Threadneedle Street,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
38ef186f5419e3ec1086cbbfd20da28dcf77d917aaaed0c8d5e4db80da1fa0ff,2017-05,City of London Police,City of London Police,-0.086278,51.509876,On or near Fish Street Hill,E01032739,City of London 001F,Possession of weapons,Awaiting court outcome,
781c23bbbdcc714c960d7a4e6ccf47c316b8d0aa1688847465a03f64c1295259,2017-05,City of London Police,City of London Police,-0.088727,51.513333,On or near Pedestrian Subway,E01032739,City of London 001F,Public order,Under investigation,
b330f8b2d57d8e60a5de38f5b7fd36d0637b05f0b92352355be87b7723a514dd,2017-05,City of London Police,City of London Police,-0.092865,51.510182,On or near Parking Area,E01032739,City of London 001F,Public order,Under investigation,
35ce205df2c00ee68a8a78b77a00945e43ddc38284affc39e8a99a0c6de80129,2017-05,City of London Police,City of London Police,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Public order,Under investigation,
56e5f2a03353e79d9e4b88c946beed3c6bded258a83ea39cb2646b53ce8f1d63,2017-05,City of London Police,City of London Police,-0.087549,51.514276,On or near Bartholomew Lane,E01032739,City of London 001F,Public order,Under investigation,
97ba8ed6b38dc138b89b89a1fb181d20b55d1f562a3dc06e08bdf019bb005e77,2017-05,City of London Police,City of London Police,-0.080376,51.517244,On or near Supermarket,E01032739,City of London 001F,Public order,Under investigation,
b2dc9630ba25b065032037ccaaff246b1d57710888081e0d33c91d39220756de,2017-05,City of London Police,City of London Police,-0.083296,51.517058,On or near Old Broad Street,E01032739,City of London 001F,Public order,Under investigation,
a139ef20d2f1b02c84bcc58f9a0343fbaf0357a6b313103c5eb04484f2085f70,2017-05,City of London Police,City of London Police,-0.088203,51.518262,On or near Moorgate,E01032739,City of London 001F,Robbery,Under investigation,
9263726ac85eda768fb9c97e9a7a1c7900a4418e8b8cc12c7a10f6f9258fe2e7,2017-05,City of London Police,City of London Police,-0.083296,51.517058,On or near Old Broad Street,E01032739,City of London 001F,Shoplifting,Under investigation,
9922683ddf88cdf533307a3aff141572c762a08a46ddd3ed190b036ea9e0b82f,2017-05,City of London Police,City of London Police,-0.096561,51.514513,On or near Cheapside,E01032739,City of London 001F,Shoplifting,Under investigation,
c127a4fe7fab94f10438fae08780c678c2e7690863d8e0e9b33f5cc7364b8006,2017-05,City of London Police,City of London Police,-0.096561,51.514513,On or near Cheapside,E01032739,City of London 001F,Shoplifting,Under investigation,
e887568f3c73b4eb3dae0ceb3c50aae7b82c029cfc306bcc5b5100e03e240968,2017-05,City of London Police,City of London Police,-0.087760,51.517149,On or near London Wall,E01032739,City of London 001F,Shoplifting,Under investigation,
da7d9bc734f2ea1cb89810bb8494542edbaeda1464ca8ca354eaf15afa9de4c4,2017-05,City of London Police,City of London Police,-0.086393,51.510894,On or near Eastcheap,E01032739,City of London 001F,Shoplifting,Under investigation,
1aa2af47d98a884d81e395445e5abda6cdc5ac869b6d094edaac1cf6d05ab885,2017-05,City of London Police,City of London Police,-0.087760,51.517149,On or near London Wall,E01032739,City of London 001F,Shoplifting,Under investigation,
eaa417cb2b5e51f89583e467bed70550a8b489bf83b5e3192df6914fdb6f7123,2017-05,City of London Police,City of London Police,-0.086624,51.511923,On or near Clement'S Lane,E01032739,City of London 001F,Shoplifting,Under investigation,
2883d5112b19efb9e08049cbd371b3806c832e00b8eefecc0e9fb1beee76c7ff,2017-05,City of London Police,City of London Police,-0.089582,51.511495,On or near Cannon Street,E01032739,City of London 001F,Shoplifting,Under investigation,
910034f2fcf4350864fd16969b385dd275852ba92e6721fa32ec0f566da973b4,2017-05,City of London Police,City of London Police,-0.091720,51.513454,On or near Supermarket,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified,
1fc7e15a58777460ce10d28cd2decd45aa3d91ff427439a3f7d1fb2a00e58670,2017-05,City of London Police,City of London Police,-0.086624,51.511923,On or near Clement'S Lane,E01032739,City of London 001F,Shoplifting,Awaiting court outcome,
e04ea27849d11bec7dff002963170be92ff2e20555562a2c5ead5248cdc942bd,2017-05,City of London Police,City of London Police,-0.096561,51.514513,On or near Cheapside,E01032739,City of London 001F,Shoplifting,Awaiting court outcome,
b003e85576d334be99f24f6830777849e9d06d216c807e12f33e920b0eb13a82,2017-05,City of London Police,City of London Police,-0.083972,51.510549,On or near Lovat Lane,E01032739,City of London 001F,Shoplifting,Under investigation,
51b59b4818c70e99af448f04d54c297b267289ebf195b3b86c161ce64f5f0659,2017-05,City of London Police,City of London Police,-0.097645,51.515142,On or near St Martin'S Le Grand,E01032739,City of London 001F,Shoplifting,Under investigation,
7bfb97fcf8909fdbb4924978fafa977ae73f250704ccd0f01ebb1c41827529be,2017-05,City of London Police,City of London Police,-0.080376,51.517244,On or near Supermarket,E01032739,City of London 001F,Shoplifting,Under investigation,
a516c2edd5f03a2fa780c6a2fbd54f60bacf706ea6d48aa8a1f8be4f4678373f,2017-05,City of London Police,City of London Police,-0.096561,51.514513,On or near Cheapside,E01032739,City of London 001F,Shoplifting,Awaiting court outcome,
6eb1157addf06b795905784ded38314bc24a935ce2d650bb0e2ced4d09a493f2,2017-05,City of London Police,City of London Police,-0.085669,51.515100,On or near Austin Friars,E01032739,City of London 001F,Shoplifting,Under investigation,
a28e1d54789cd98af17e258c42f46e7740313e544c21d2e52087a1a24d84b237,2017-05,City of London Police,City of London Police,-0.086624,51.511923,On or near Clement'S Lane,E01032739,City of London 001F,Shoplifting,Awaiting court outcome,
0051d96523e09751a5fc3a69ee3d29ff1e9c5ab5b0c087f3ee3ffb957b260d8b,2017-05,City of London Police,City of London Police,-0.096363,51.513377,On or near New Change,E01032739,City of London 001F,Shoplifting,Under investigation,
0ba30a3dd65b7261372c31528b49744d47c67b058401ea12732889c41b4a9d4f,2017-05,City of London Police,City of London Police,-0.096363,51.513377,On or near New Change,E01032739,City of London 001F,Shoplifting,Under investigation,
590c2deddd256356fc0c20f83c70206f9288263ff373107625d5019b339acc0b,2017-05,City of London Police,City of London Police,-0.080376,51.517244,On or near Supermarket,E01032739,City of London 001F,Shoplifting,Under investigation,
665ad16cacb871720313d8becf0e37349925613dd9f6222e9e2c35f9a4a9f2ff,2017-05,City of London Police,City of London Police,-0.083086,51.511407,On or near Rood Lane,E01032739,City of London 001F,Shoplifting,Under investigation,
1b057acc1c1a4161b841a43a85247c2947e7214e858871136873b899347ca30c,2017-05,City of London Police,City of London Police,-0.083086,51.511407,On or near Rood Lane,E01032739,City of London 001F,Shoplifting,Under investigation,
e2b057e7430c320e87bc30c433564aeb293a8a547fbdcd556427a7543d5f37d2,2017-05,City of London Police,City of London Police,-0.080376,51.517244,On or near Supermarket,E01032739,City of London 001F,Shoplifting,Under investigation,
4f712439b573ddf846812b20a1e8cc9876f6cbcc540ad415f21a44c207acfaaf,2017-05,City of London Police,City of London Police,-0.086624,51.511923,On or near Clement'S Lane,E01032739,City of London 001F,Shoplifting,Under investigation,
86eb2436d29c8bd93a0cf7c376010de63ac30191646e7aa6a35052ca06969b1c,2017-05,City of London Police,City of London Police,-0.080728,51.511611,On or near Supermarket,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified,
35e82a379c4a5e23fe78aeb255d972c8afb6e07976d8a30e59c0701fce550099,2017-05,City of London Police,City of London Police,-0.086624,51.511923,On or near Clement'S Lane,E01032739,City of London 001F,Shoplifting,Under investigation,
ae443cca7064505f0c7c84fc0092674f9c3535157ab4c7a2b403f8fe63bfa606,2017-05,City of London Police,City of London Police,-0.085355,51.510563,On or near Pudding Lane,E01032739,City of London 001F,Shoplifting,Under investigation,
023cc74e007ba7d1fd3ca9e2dea7a7598199af8255aa938fce9d8cc0aa2761c0,2017-05,City of London Police,City of London Police,-0.104244,51.512749,On or near New Bridge Street,E01032739,City of London 001F,Shoplifting,Awaiting court outcome,
f360faab564a51dba20eb37264d023a0cb27ad105f7706973db25f3cca64d68e,2017-05,City of London Police,City of London Police,-0.096363,51.513377,On or near New Change,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified,
4cae4758f9aac37c30c589bde37df1d7fd64f12a6a8c06d4e219a2e994a07d22,2017-05,City of London Police,City of London Police,-0.096363,51.513377,On or near New Change,E01032739,City of London 001F,Shoplifting,Under investigation,
f8532b1fab25b253d3ee6121827aecd2ebec1c2d21d96fc5c09ab70102e1ca14,2017-05,City of London Police,City of London Police,-0.086393,51.510894,On or near Eastcheap,E01032739,City of London 001F,Shoplifting,Under investigation,
48a5bb32bf437d78d1e4203895e16edf0fa6514641134bdb3f8674c9df813ee2,2017-05,City of London Police,City of London Police,-0.090203,51.511118,On or near Scott'S Yard,E01032739,City of London 001F,Shoplifting,Awaiting court outcome,
e25a9857effd1acd0fefa18f81631ab711c41196e255c55ed65705ecea4b5d1e,2017-05,City of London Police,City of London Police,-0.096363,51.513377,On or near New Change,E01032739,City of London 001F,Shoplifting,Under investigation,
3123dd5c7c310a4dfbcfe8a2d9907f6b2766646b57328e8bd192cdc20998fe43,2017-05,City of London Police,City of London Police,-0.086624,51.511923,On or near Clement'S Lane,E01032739,City of London 001F,Shoplifting,Under investigation,
8685543adaf7b548df92803356a7f5a2df4bc04225b12becfab4bd82f2193916,2017-05,City of London Police,City of London Police,-0.084618,51.512682,On or near Gracechurch Street,E01032739,City of London 001F,Shoplifting,Under investigation,
62c418deb0e9179ce2ef9aa5232b40975842d06027b712313c908d70ca717515,2017-05,City of London Police,City of London Police,-0.096363,51.513377,On or near New Change,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified,
afcf71a60dc2e4082f9cf4969f0dccfd08a1e4421990fbaa6d7acf5404ae2276,2017-05,City of London Police,City of London Police,-0.087118,51.513199,On or near Nightclub,E01032739,City of London 001F,Shoplifting,Under investigation,
97428426a8cb2388b57174a6cee52786e7c05a4459d534622f25684669651db0,2017-05,City of London Police,City of London Police,-0.096363,51.513377,On or near New Change,E01032739,City of London 001F,Shoplifting,Under investigation,
ebfa8069dadc1fdd0807dba12e2eaf07fd2dc63f430f85c22c199d940d58a807,2017-05,City of London Police,City of London Police,-0.096363,51.513377,On or near New Change,E01032739,City of London 001F,Shoplifting,Under investigation,
b91bfbee6a7e5f0649106cd3f407829d02a4b36ebd20d570f871b42ef4fe9d19,2017-05,City of London Police,City of London Police,-0.096075,51.514766,On or near Foster Lane,E01032739,City of London 001F,Shoplifting,Under investigation,
6db440cb05729db92d30437043c3998d15f8a7c44ef9afb538d13fd4c2c7e73f,2017-05,City of London Police,City of London Police,-0.080376,51.517244,On or near Supermarket,E01032739,City of London 001F,Shoplifting,Under investigation,
afe606c1f0169f9d5003ec1a97b161b6cc02a356f117f832f4c7de76b3387b07,2017-05,City of London Police,City of London Police,-0.086624,51.511923,On or near Clement'S Lane,E01032739,City of London 001F,Shoplifting,Awaiting court outcome,
9ff0ee92c772e4b763ae285f685e81f71a3098b94935e9a4b94ff26a19a6b673,2017-05,City of London Police,City of London Police,-0.096363,51.513377,On or near New Change,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified,
b25cbd7cf76ce74b5f648b7bffa6829e3ef5371420f3c24dbaec21ba76d37c1c,2017-05,City of London Police,City of London Police,-0.096363,51.513377,On or near New Change,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified,
c76b4742968c5dd8d90e1d59c9d54d58230422477761173eedd374263a9de154,2017-05,City of London Police,City of London Police,-0.084967,51.512598,On or near Bell Inn Yard,E01032739,City of London 001F,Shoplifting,Under investigation,
5c1fe1eff11a3d569268c46bbcbe727ed054f6d8faa2d97dd619a644c0e55cd9,2017-05,City of London Police,City of London Police,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Shoplifting,Under investigation,
0fea8a5decac54bd84889f4b8fb4d02d8d724f1446161f80675da17ef62754ad,2017-05,City of London Police,City of London Police,-0.085669,51.515100,On or near Austin Friars,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified,
c0ea2a9a8dd3d3d85050f6b02f428ec68ee84a754c6c4a69950ee5541d905738,2017-05,City of London Police,City of London Police,-0.085669,51.515100,On or near Austin Friars,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified,
32aa290ec0bf2a6c7fa69f2bb913d6da545a4c4d3a7dcb5c8778606d56ee307f,2017-05,City of London Police,City of London Police,-0.086624,51.511923,On or near Clement'S Lane,E01032739,City of London 001F,Shoplifting,Under investigation,
39ea23ba3e42967068ff7ce9b49c54bcb4293524cb03a88126139a60cf754967,2017-05,City of London Police,City of London Police,-0.086624,51.511923,On or near Clement'S Lane,E01032739,City of London 001F,Shoplifting,Under investigation,
c9c68d80be27901aaac0c7821a73a9135784edd5997a25750ce167ede709590d,2017-05,City of London Police,City of London Police,-0.084618,51.512682,On or near Gracechurch Street,E01032739,City of London 001F,Shoplifting,Under investigation,
227f68e5d92f406098566ba218e62fe09df14470130ef81a1b54d36295f3404c,2017-05,City of London Police,City of London Police,-0.092865,51.510182,On or near Parking Area,E01032739,City of London 001F,Shoplifting,Under investigation,
bd9da80cc4686df84836ad5d6e09e88f54cc7d39e631171b8fbdcb6aa6d61c75,2017-05,City of London Police,City of London Police,-0.083972,51.510549,On or near Lovat Lane,E01032739,City of London 001F,Shoplifting,Under investigation,
b4aa1e1881cce91e18fcc3231c2769b7227ee7fd63c642268458b44386b2df8b,2017-05,City of London Police,City of London Police,-0.101575,51.513857,On or near Ludgate Hill,E01032739,City of London 001F,Shoplifting,Unable to prosecute suspect,
